86765107,3,1.52694100349e+12,1.52694100349e+12,"1004"
86160865,2,1.52694100349e+12,1.52694100349e+12,"1004"
91392194,2,1.52694100349e+12,1.52694100349e+12,"1004"
32201491,3,1.52694100349e+12,1.52694100349e+12,"1002"
70371736,2,1.52694100349e+12,1.52694100349e+12,"1004"
5791675,3,1.52694100349e+12,1.52694100349e+12,"1004"
13160886,2,1.52694100349e+12,1.52694100349e+12,"1004"
4272472,3,1.52694100349e+12,1.52694100349e+12,"1004"
99509748,2,1.52694100349e+12,1.52694100349e+12,"1004"
59695789,2,1.52694100349e+12,1.5269410035e+12,"1004"
46808640,3,1.52694100349e+12,1.5269410035e+12,"1004"
16488330,2,1.5269410035e+12,1.5269410035e+12,"1004"
64964096,3,1.5269410035e+12,1.5269410035e+12,"1002"
96106377,2,1.5269410035e+12,1.5269410035e+12,"1004"
67298487,3,1.5269410035e+12,1.5269410035e+12,"1004"
3562981,2,1.5269410035e+12,1.5269410035e+12,"1004"
21137440,3,1.5269410035e+12,1.5269410035e+12,"1004"
17941362,2,1.5269410035e+12,1.5269410035e+12,"1002"
75377209,3,1.5269410035e+12,1.5269410035e+12,"1004"
93647669,2,1.5269410035e+12,1.5269410035e+12,"1004"
6216694,3,1.5269410035e+12,1.5269410035e+12,"1004"
63769753,2,1.5269410035e+12,1.5269410035e+12,"1004"
12089625,3,1.5269410035e+12,1.5269410035e+12,"1004"
81635409,2,1.5269410035e+12,1.5269410035e+12,"1002"
37797107,3,1.5269410035e+12,1.5269410035e+12,"1004"
37244501,2,1.5269410035e+12,1.5269410035e+12,"1004"
51066231,3,1.5269410035e+12,1.5269410035e+12,"1002"
65952430,2,1.5269410035e+12,1.5269410035e+12,"1002"
57645952,2,1.5269410035e+12,1.5269410035e+12,"1004"
16404087,3,1.5269410035e+12,1.5269410035e+12,"1004"
61264115,2,1.5269410035e+12,1.5269410035e+12,"1004"
19444724,3,1.5269410035e+12,1.5269410035e+12,"1004"
69061091,2,1.5269410035e+12,1.5269410035e+12,"1004"
44648900,3,1.5269410035e+12,1.5269410035e+12,"1004"
53637831,2,1.5269410035e+12,1.5269410035e+12,"1002"
34369919,3,1.5269410035e+12,1.5269410035e+12,"1004"
51643082,2,1.5269410035e+12,1.5269410035e+12,"1004"
50108695,3,1.5269410035e+12,1.5269410035e+12,"1004"
57479252,2,1.5269410035e+12,1.5269410035e+12,"1004"
2783768,2,1.5269410035e+12,1.5269410035e+12,"1004"
1478059,3,1.5269410035e+12,1.5269410035e+12,"1002"
71945800,2,1.5269410035e+12,1.5269410035e+12,"1002"
12700469,3,1.5269410035e+12,1.5269410035e+12,"1004"
68175045,2,1.5269410035e+12,1.52694100351e+12,"1004"
45924960,3,1.52694100351e+12,1.52694100351e+12,"1004"
50379447,2,1.52694100351e+12,1.52694100351e+12,"1004"
59446129,3,1.52694100351e+12,1.52694100351e+12,"1004"
90062164,2,1.52694100351e+12,1.52694100351e+12,"1002"
98612416,3,1.52694100351e+12,1.52694100351e+12,"1004"
41065024,2,1.52694100351e+12,1.52694100351e+12,"1004"
6260643,2,1.52694100351e+12,1.52694100351e+12,"1004"
79494624,3,1.52694100351e+12,1.52694100351e+12,"1004"
39373707,2,1.52694100351e+12,1.52694100351e+12,"1002"
34901877,3,1.52694100351e+12,1.52694100351e+12,"1004"
61845020,2,1.52694100351e+12,1.52694100351e+12,"1004"
38127849,3,1.52694100351e+12,1.52694100351e+12,"1002"
84170624,2,1.52694100351e+12,1.52694100351e+12,"1002"
70146182,3,1.52694100351e+12,1.52694100351e+12,"1004"
83266856,2,1.52694100351e+12,1.52694100351e+12,"1004"
68974739,3,1.52694100351e+12,1.52694100351e+12,"1004"
69921209,2,1.52694100351e+12,1.52694100351e+12,"1004"
57509884,3,1.52694100351e+12,1.52694100351e+12,"1004"
62456920,2,1.52694100351e+12,1.52694100351e+12,"1004"
21912763,2,1.52694100351e+12,1.52694100351e+12,"1004"
2007030,3,1.52694100351e+12,1.52694100351e+12,"1004"
66656335,2,1.52694100351e+12,1.52694100351e+12,"1004"
8208706,3,1.52694100351e+12,1.52694100351e+12,"1004"
58048874,2,1.52694100351e+12,1.52694100351e+12,"1004"
12511102,3,1.52694100351e+12,1.52694100351e+12,"1004"
44906215,2,1.52694100351e+12,1.52694100351e+12,"1004"
95270551,3,1.52694100351e+12,1.52694100351e+12,"1002"
29077150,2,1.52694100351e+12,1.52694100351e+12,"1002"
28231727,3,1.52694100351e+12,1.52694100351e+12,"1004"
38888681,2,1.52694100351e+12,1.52694100351e+12,"1002"
42423525,3,1.52694100351e+12,1.52694100351e+12,"1004"
97468426,2,1.52694100351e+12,1.52694100351e+12,"1002"
54893115,3,1.52694100351e+12,1.52694100352e+12,"1002"
63028152,2,1.52694100352e+12,1.52694100352e+12,"1004"
77524022,3,1.52694100352e+12,1.52694100352e+12,"1004"
88220528,2,1.52694100352e+12,1.52694100352e+12,"1004"
59004893,2,1.52694100352e+12,1.52694100352e+12,"1004"
23728910,3,1.52694100352e+12,1.52694100352e+12,"1004"
40956079,2,1.52694100352e+12,1.52694100352e+12,"1004"
34992668,3,1.52694100352e+12,1.52694100352e+12,"1004"
22515190,2,1.52694100352e+12,1.52694100352e+12,"1004"
16273656,2,1.52694100352e+12,1.52694100352e+12,"1004"
90726359,3,1.52694100352e+12,1.52694100352e+12,"1002"
55706871,2,1.52694100352e+12,1.52694100352e+12,"1004"
90287186,3,1.52694100352e+12,1.52694100352e+12,"1004"
80850864,2,1.52694100352e+12,1.52694100352e+12,"1004"
34989173,3,1.52694100352e+12,1.52694100352e+12,"1002"
53664631,2,1.52694100352e+12,1.52694100352e+12,"1004"
73064522,2,1.52694100352e+12,1.52694100352e+12,"1002"
72802601,3,1.52694100352e+12,1.52694100352e+12,"1002"
72785883,2,1.52694100352e+12,1.52694100352e+12,"1004"
70495253,3,1.52694100352e+12,1.52694100352e+12,"1004"
39087585,2,1.52694100352e+12,1.52694100352e+12,"1004"
68075684,3,1.52694100352e+12,1.52694100352e+12,"1004"
85528746,2,1.52694100352e+12,1.52694100352e+12,"1004"
63136245,2,1.52694100352e+12,1.52694100352e+12,"1004"
93141092,3,1.52694100352e+12,1.52694100352e+12,"1004"
50637438,2,1.52694100352e+12,1.52694100352e+12,"1004"
7737538,3,1.52694100352e+12,1.52694100352e+12,"1004"
88872711,2,1.52694100352e+12,1.52694100352e+12,"1004"
88811092,3,1.52694100352e+12,1.52694100352e+12,"1004"
48285408,2,1.52694100352e+12,1.52694100352e+12,"1004"
10938944,2,1.52694100352e+12,1.52694100352e+12,"1004"
66198327,3,1.52694100352e+12,1.52694100352e+12,"1004"
95593639,2,1.52694100352e+12,1.52694100352e+12,"1004"
35856887,3,1.52694100352e+12,1.52694100352e+12,"1004"
26172578,2,1.52694100352e+12,1.52694100352e+12,"1004"
64052888,2,1.52694100353e+12,1.52694100353e+12,"1004"
58745172,3,1.52694100352e+12,1.52694100353e+12,"1002"
2447816,2,1.52694100353e+12,1.52694100353e+12,"1004"
86333197,2,1.52694100353e+12,1.52694100353e+12,"1004"
23171505,3,1.52694100353e+12,1.52694100353e+12,"1002"
86541994,2,1.52694100353e+12,1.52694100353e+12,"1004"
17678359,3,1.52694100353e+12,1.52694100353e+12,"1002"
25520046,2,1.52694100353e+12,1.52694100353e+12,"1004"
79617383,2,1.52694100353e+12,1.52694100353e+12,"1004"
79304213,3,1.52694100353e+12,1.52694100353e+12,"1004"
46841287,2,1.52694100353e+12,1.52694100353e+12,"1002"
54601077,3,1.52694100353e+12,1.52694100353e+12,"1004"
36614210,2,1.52694100353e+12,1.52694100353e+12,"1004"
88639598,3,1.52694100353e+12,1.52694100353e+12,"1004"
298033,2,1.52694100353e+12,1.52694100353e+12,"1002"
64720652,3,1.52694100353e+12,1.52694100353e+12,"1002"
65832239,2,1.52694100353e+12,1.52694100353e+12,"1002"
94167726,3,1.52694100353e+12,1.52694100353e+12,"1004"
77378501,2,1.52694100353e+12,1.52694100353e+12,"1004"
18790760,2,1.52694100353e+12,1.52694100353e+12,"1004"
54953252,3,1.52694100353e+12,1.52694100353e+12,"1002"
15267833,2,1.52694100353e+12,1.52694100353e+12,"1004"
19933238,3,1.52694100353e+12,1.52694100353e+12,"1004"
73508063,2,1.52694100353e+12,1.52694100353e+12,"1004"
7771194,3,1.52694100353e+12,1.52694100353e+12,"1004"
76583488,2,1.52694100353e+12,1.52694100353e+12,"1004"
30895530,3,1.52694100353e+12,1.52694100353e+12,"1004"
54052945,2,1.52694100353e+12,1.52694100353e+12,"1004"
82909912,3,1.52694100353e+12,1.52694100353e+12,"1002"
75798821,2,1.52694100353e+12,1.52694100353e+12,"1002"
18919410,3,1.52694100353e+12,1.52694100353e+12,"1004"
22464819,2,1.52694100353e+12,1.52694100353e+12,"1004"
84193937,2,1.52694100353e+12,1.52694100353e+12,"1004"
65414659,3,1.52694100353e+12,1.52694100353e+12,"1004"
83562799,0,1.52694100345e+12,1.52694100354e+12,"1008"
50692757,1,1.52694100346e+12,1.52694100354e+12,"1006"
41622059,2,1.52694100353e+12,1.52694100354e+12,"1004"
62934437,3,1.52694100353e+12,1.52694100354e+12,"1004"
15714996,0,1.52694100354e+12,1.52694100354e+12,"1004"
12314446,2,1.52694100354e+12,1.52694100354e+12,"1004"
69006256,1,1.52694100354e+12,1.52694100354e+12,"1002"
20468172,3,1.52694100354e+12,1.52694100354e+12,"1004"
67856163,0,1.52694100354e+12,1.52694100354e+12,"1002"
70191880,2,1.52694100354e+12,1.52694100354e+12,"1004"
79545101,1,1.52694100354e+12,1.52694100354e+12,"1004"
86744326,3,1.52694100354e+12,1.52694100354e+12,"1004"
19106323,0,1.52694100354e+12,1.52694100354e+12,"1004"
56530639,2,1.52694100354e+12,1.52694100354e+12,"1004"
52352148,3,1.52694100354e+12,1.52694100354e+12,"1004"
9781910,1,1.52694100354e+12,1.52694100354e+12,"1002"
5784831,0,1.52694100354e+12,1.52694100354e+12,"1002"
11776452,1,1.52694100354e+12,1.52694100354e+12,"1004"
78423510,2,1.52694100354e+12,1.52694100354e+12,"1002"
47949856,3,1.52694100354e+12,1.52694100354e+12,"1004"
38436678,0,1.52694100354e+12,1.52694100354e+12,"1004"
16589085,2,1.52694100354e+12,1.52694100354e+12,"1002"
16538451,3,1.52694100354e+12,1.52694100354e+12,"1004"
6566135,1,1.52694100354e+12,1.52694100354e+12,"1004"
88843296,0,1.52694100354e+12,1.52694100354e+12,"1004"
90791708,2,1.52694100354e+12,1.52694100354e+12,"1004"
14051717,3,1.52694100354e+12,1.52694100354e+12,"1002"
76679386,1,1.52694100354e+12,1.52694100354e+12,"1004"
87756386,0,1.52694100354e+12,1.52694100354e+12,"1004"
88315135,2,1.52694100354e+12,1.52694100354e+12,"1004"
57489757,3,1.52694100354e+12,1.52694100354e+12,"1002"
45000890,1,1.52694100354e+12,1.52694100354e+12,"1002"
95064198,0,1.52694100354e+12,1.52694100354e+12,"1004"
81818885,3,1.52694100354e+12,1.52694100354e+12,"1004"
68608764,2,1.52694100354e+12,1.52694100354e+12,"1002"
2511768,0,1.52694100354e+12,1.52694100354e+12,"1004"
725558,1,1.52694100354e+12,1.52694100354e+12,"1004"
7169863,2,1.52694100354e+12,1.52694100354e+12,"1004"
75433565,3,1.52694100354e+12,1.52694100354e+12,"1004"
83272104,0,1.52694100354e+12,1.52694100355e+12,"1002"
64129715,2,1.52694100355e+12,1.52694100355e+12,"1004"
1688897,1,1.52694100354e+12,1.52694100355e+12,"1002"
94074793,3,1.52694100355e+12,1.52694100355e+12,"1004"
68436207,2,1.52694100355e+12,1.52694100355e+12,"1004"
1750786,0,1.52694100355e+12,1.52694100355e+12,"1004"
41399559,3,1.52694100355e+12,1.52694100355e+12,"1004"
50160897,1,1.52694100355e+12,1.52694100355e+12,"1004"
89052499,2,1.52694100355e+12,1.52694100355e+12,"1004"
46433494,3,1.52694100355e+12,1.52694100355e+12,"1004"
521030,0,1.52694100355e+12,1.52694100355e+12,"1004"
51546919,1,1.52694100355e+12,1.52694100355e+12,"1004"
89454405,2,1.52694100355e+12,1.52694100355e+12,"1004"
93727026,3,1.52694100355e+12,1.52694100355e+12,"1004"
7569301,0,1.52694100355e+12,1.52694100355e+12,"1004"
21163756,1,1.52694100355e+12,1.52694100355e+12,"1004"
62786014,2,1.52694100355e+12,1.52694100355e+12,"1002"
87762067,3,1.52694100355e+12,1.52694100355e+12,"1004"
28964230,1,1.52694100355e+12,1.52694100355e+12,"1004"
15378332,0,1.52694100355e+12,1.52694100355e+12,"1004"
91087150,2,1.52694100355e+12,1.52694100355e+12,"1002"
23748340,3,1.52694100355e+12,1.52694100355e+12,"1004"
59368862,1,1.52694100355e+12,1.52694100355e+12,"1002"
66845936,2,1.52694100355e+12,1.52694100355e+12,"1004"
11599914,0,1.52694100355e+12,1.52694100355e+12,"1004"
50499224,3,1.52694100355e+12,1.52694100355e+12,"1004"
37541835,1,1.52694100355e+12,1.52694100355e+12,"1002"
80908546,2,1.52694100355e+12,1.52694100355e+12,"1004"
99177513,0,1.52694100355e+12,1.52694100355e+12,"1004"
85580792,3,1.52694100355e+12,1.52694100355e+12,"1002"
37064427,1,1.52694100355e+12,1.52694100355e+12,"1004"
95191289,2,1.52694100355e+12,1.52694100355e+12,"1004"
88900374,0,1.52694100355e+12,1.52694100355e+12,"1004"
90392878,3,1.52694100355e+12,1.52694100355e+12,"1002"
12291883,1,1.52694100355e+12,1.52694100355e+12,"1004"
54585267,2,1.52694100355e+12,1.52694100355e+12,"1004"
5135147,0,1.52694100355e+12,1.52694100355e+12,"1004"
13054264,3,1.52694100355e+12,1.52694100355e+12,"1004"
42688512,1,1.52694100355e+12,1.52694100355e+12,"1004"
76310513,2,1.52694100355e+12,1.52694100355e+12,"1004"
24258395,0,1.52694100356e+12,1.52694100356e+12,"1004"
69095543,3,1.52694100356e+12,1.52694100356e+12,"1004"
6975496,1,1.52694100356e+12,1.52694100356e+12,"1004"
73815911,2,1.52694100356e+12,1.52694100356e+12,"1004"
36548861,0,1.52694100356e+12,1.52694100356e+12,"1004"
12060970,3,1.52694100356e+12,1.52694100356e+12,"1004"
11967224,1,1.52694100356e+12,1.52694100356e+12,"1002"
44158361,2,1.52694100356e+12,1.52694100356e+12,"1004"
7973754,3,1.52694100356e+12,1.52694100356e+12,"1002"
15876129,0,1.52694100356e+12,1.52694100356e+12,"1004"
53955259,1,1.52694100356e+12,1.52694100356e+12,"1002"
14150089,2,1.52694100356e+12,1.52694100356e+12,"1004"
83788163,3,1.52694100356e+12,1.52694100356e+12,"1004"
38679308,0,1.52694100356e+12,1.52694100356e+12,"1004"
98647101,1,1.52694100356e+12,1.52694100356e+12,"1004"
36028651,3,1.52694100356e+12,1.52694100356e+12,"1004"
22011061,2,1.52694100356e+12,1.52694100356e+12,"1004"
30845200,0,1.52694100356e+12,1.52694100356e+12,"1004"
42154765,1,1.52694100356e+12,1.52694100356e+12,"1004"
58378559,3,1.52694100356e+12,1.52694100356e+12,"1004"
33582756,2,1.52694100356e+12,1.52694100356e+12,"1004"
50223608,0,1.52694100367e+12,1.52694100367e+12,"1004"
77114958,1,1.52694100367e+12,1.52694100367e+12,"1000"
34283214,3,1.52694100367e+12,1.52694100367e+12,"1000"
28876133,2,1.52694100373e+12,1.52694100373e+12,"1000"
59839506,0,1.52694100373e+12,1.52694100373e+12,"1000"
10777538,1,1.52694100373e+12,1.52694100373e+12,"1000"
91658279,3,1.52694100382e+12,1.52694100382e+12,"1000"
23843961,2,1.52694100382e+12,1.52694100382e+12,"1004"
82082227,0,1.52694100384e+12,1.52694100384e+12,"1004"
32047289,3,1.52694100384e+12,1.52694100384e+12,"1004"
3230477,0,1.52694100385e+12,1.52694100385e+12,"1004"
83844057,3,1.52694100385e+12,1.52694100385e+12,"1004"
74277616,0,1.52694100385e+12,1.52694100385e+12,"1004"
81088361,3,1.52694100385e+12,1.52694100385e+12,"1004"
63554023,0,1.52694100385e+12,1.52694100385e+12,"1004"
34384795,3,1.52694100385e+12,1.52694100385e+12,"1004"
39562102,0,1.52694100385e+12,1.52694100386e+12,"1004"
92489802,3,1.52694100386e+12,1.52694100386e+12,"1004"
18210224,0,1.52694100386e+12,1.52694100386e+12,"1004"
13623740,3,1.52694100386e+12,1.52694100386e+12,"1004"
61056552,0,1.52694100386e+12,1.52694100386e+12,"1004"
56641582,3,1.52694100386e+12,1.52694100386e+12,"1004"
28388872,0,1.52694100386e+12,1.52694100386e+12,"1004"
39167600,3,1.52694100386e+12,1.52694100386e+12,"1004"
99566148,0,1.52694100386e+12,1.52694100386e+12,"1004"
46865403,3,1.52694100386e+12,1.52694100386e+12,"1004"
96816655,0,1.52694100387e+12,1.52694100387e+12,"1004"
26362463,3,1.52694100387e+12,1.52694100387e+12,"1004"
60865098,0,1.52694100387e+12,1.52694100387e+12,"1004"
4322042,3,1.52694100387e+12,1.52694100387e+12,"1004"
88204518,0,1.52694100387e+12,1.52694100387e+12,"1004"
49232797,3,1.52694100387e+12,1.52694100387e+12,"1004"
78090590,0,1.52694100387e+12,1.52694100387e+12,"1004"
88265293,3,1.52694100387e+12,1.52694100387e+12,"1004"
74124167,0,1.52694100387e+12,1.52694100387e+12,"1004"
45970905,3,1.52694100388e+12,1.52694100388e+12,"1004"
62123594,0,1.52694100388e+12,1.52694100388e+12,"1004"
67362846,3,1.52694100388e+12,1.52694100388e+12,"1004"
65966874,0,1.52694100388e+12,1.52694100388e+12,"1004"
88876768,3,1.52694100388e+12,1.52694100388e+12,"1004"
53454171,0,1.52694100388e+12,1.52694100388e+12,"1004"
61586465,3,1.52694100388e+12,1.52694100388e+12,"1004"
67762579,0,1.52694100388e+12,1.52694100388e+12,"1004"
42130466,3,1.52694100388e+12,1.52694100389e+12,"1004"
24036106,0,1.52694100389e+12,1.52694100389e+12,"1004"
51439888,3,1.52694100389e+12,1.52694100389e+12,"1004"
55964047,0,1.52694100389e+12,1.52694100389e+12,"1004"
7206031,3,1.52694100389e+12,1.52694100389e+12,"1004"
71847153,0,1.52694100389e+12,1.52694100389e+12,"1004"
51058339,3,1.52694100389e+12,1.52694100389e+12,"1004"
68666628,0,1.52694100389e+12,1.52694100389e+12,"1004"
54353348,3,1.52694100389e+12,1.52694100389e+12,"1004"
42454194,0,1.52694100389e+12,1.52694100389e+12,"1004"
10543586,3,1.52694100389e+12,1.5269410039e+12,"1004"
35974434,0,1.5269410039e+12,1.5269410039e+12,"1004"
79717545,3,1.5269410039e+12,1.5269410039e+12,"1004"
27001250,0,1.5269410039e+12,1.5269410039e+12,"1004"
97257321,3,1.5269410039e+12,1.5269410039e+12,"1004"
43058379,0,1.5269410039e+12,1.5269410039e+12,"1004"
30012049,3,1.5269410039e+12,1.5269410039e+12,"1004"
45327279,0,1.5269410039e+12,1.5269410039e+12,"1004"
3552665,3,1.5269410039e+12,1.5269410039e+12,"1004"
88567366,0,1.5269410039e+12,1.5269410039e+12,"1004"
5199319,3,1.5269410039e+12,1.5269410039e+12,"1004"
50221071,0,1.5269410039e+12,1.5269410039e+12,"1004"
72388213,3,1.5269410039e+12,1.5269410039e+12,"1004"
16240307,0,1.5269410039e+12,1.5269410039e+12,"1004"
94293987,3,1.5269410039e+12,1.52694100391e+12,"1004"
46718285,0,1.52694100391e+12,1.52694100391e+12,"1004"
48489626,3,1.52694100391e+12,1.52694100391e+12,"1004"
23126744,0,1.52694100391e+12,1.52694100391e+12,"1004"
67473742,3,1.52694100391e+12,1.52694100391e+12,"1004"
19735524,0,1.52694100391e+12,1.52694100391e+12,"1004"
63105447,3,1.52694100391e+12,1.52694100391e+12,"1004"
5344428,0,1.52694100391e+12,1.52694100391e+12,"1004"
99524023,3,1.52694100391e+12,1.52694100391e+12,"1004"
60803413,0,1.52694100391e+12,1.52694100391e+12,"1004"
41455574,3,1.52694100391e+12,1.52694100391e+12,"1004"
87537544,0,1.52694100391e+12,1.52694100391e+12,"1004"
44921408,3,1.52694100391e+12,1.52694100391e+12,"1004"
23561862,0,1.52694100391e+12,1.52694100391e+12,"1004"
76536549,3,1.52694100392e+12,1.52694100392e+12,"1004"
799023,0,1.52694100392e+12,1.52694100392e+12,"1004"
59318563,3,1.52694100392e+12,1.52694100392e+12,"1004"
65375352,0,1.52694100392e+12,1.52694100392e+12,"1004"
29843788,3,1.52694100392e+12,1.52694100392e+12,"1004"
7564215,0,1.52694100392e+12,1.52694100392e+12,"1004"
35719680,3,1.52694100392e+12,1.52694100392e+12,"1004"
13090606,0,1.52694100392e+12,1.52694100392e+12,"1004"
1220772,3,1.52694100392e+12,1.52694100392e+12,"1004"
85264345,0,1.52694100392e+12,1.52694100392e+12,"1004"
31282430,3,1.52694100392e+12,1.52694100392e+12,"1004"
3595704,0,1.52694100392e+12,1.52694100392e+12,"1004"
